Order_ID,Order_Date,Customer_City,Product_Category,Product_Item,Quantity,Unit_Price,Unit_Cost,Shipping_Cost,Courier_Partner,Transit_Days,Order_Status
GLM-11069,2026-05-18,Pune,Live Plants,Succulent Trio,4,450,150,76,Shadowfax,5,Delivered
GLM-11070,2026-05-11,Delhi NCR,Planters & Pots,Ceramic Mandala Pot,1,800,320,128,Delhivery,5,Delivered
GLM-11071,2026-03-05,Mumbai,Gardening Tools,Premium Pruning Shears,1,650,260,61,Shadowfax,8,Delivered
GLM-11072,2026-01-23,Chennai,Gardening Tools,Ergonomic Hand Trowel,1,180,70,64,Bluedart,2,Delivered
GLM-11073,2026-02-26,Kochi,Live Plants,Bonsai Tree,1,1200,450,71,Shadowfax,6,Delivered
GLM-11074,2026-01-25,Chennai,Gardening Tools,Watering Can 5L,1,350,140,64,Bluedart,1,Delivered
GLM-11075,2026-02-16,Chennai,Planters & Pots,Terracotta Clay Pot Set,1,500,200,135,Delhivery,2,Delivered
GLM-11076,2026-02-09,Delhi NCR,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,160,Delhivery,2,Delivered
GLM-11077,2026-04-05,Pune,Planters & Pots,Self-Watering Plastic Pot,1,220,90,122,Delhivery,4,Delivered
GLM-11078,2026-03-15,Hyderabad,Planters & Pots,Self-Watering Plastic Pot,3,220,90,95,Bluedart,2,Delivered
GLM-11079,2026-03-20,Kochi,Gardening Tools,Premium Pruning Shears,1,650,260,45,Bluedart,3,Delivered
GLM-11080,2026-02-12,Bengaluru,Live Plants,Succulent Trio,1,450,150,67,Delhivery,2,Delivered
GLM-11081,2026-05-11,Delhi NCR,Planters & Pots,Terracotta Clay Pot Set,1,500,200,115,Shadowfax,8,Delivered
GLM-11082,2026-01-04,Pune,Live Plants,Money Plant,2,250,80,73,Shadowfax,6,Delivered
GLM-11083,2026-01-11,Kolkata,Organic Fertilizers,Liquid Seaweed Extract,3,300,110,143,Shadowfax,5,Delivered
GLM-11084,2026-02-04,Chennai,Live Plants,Money Plant,1,250,80,61,Bluedart,2,Delivered
GLM-11085,2026-03-05,Mumbai,Gardening Tools,Ergonomic Hand Trowel,1,180,70,80,Delhivery,3,Delivered
GLM-11086,2026-05-26,Kochi,Organic Fertilizers,Neem Cake Powder 2kg,3,250,90,122,Shadowfax,8,Delivered
GLM-11087,2026-04-29,Kolkata,Live Plants,Succulent Trio,1,450,150,46,Delhivery,4,Delivered
GLM-11088,2026-01-02,Chennai,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,125,Bluedart,2,Delivered
GLM-11089,2026-05-16,Delhi NCR,Planters & Pots,Ceramic Mandala Pot,3,800,320,106,Bluedart,1,Delivered
GLM-11090,2026-02-27,Kolkata,Planters & Pots,Terracotta Clay Pot Set,1,500,200,107,Delhivery,3,Delivered
GLM-11091,2026-01-28,Kolkata,Planters & Pots,Ceramic Mandala Pot,1,800,320,135,Shadowfax,7,Delivered
GLM-11092,2026-02-20,Mumbai,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,177,Delhivery,5,Delivered
GLM-11093,2026-01-09,Delhi NCR,Organic Fertilizers,Neem Cake Powder 2kg,3,250,90,155,Delhivery,2,Delivered
GLM-11094,2026-05-07,Delhi NCR,Gardening Tools,Ergonomic Hand Trowel,1,180,70,46,Shadowfax,7,Delivered
GLM-11095,2026-01-06,Delhi NCR,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,173,Shadowfax,5,Delivered
GLM-11096,2026-03-29,Kochi,Live Plants,Money Plant,1,250,80,67,Delhivery,5,Delivered
GLM-11097,2026-03-05,Delhi NCR,Organic Fertilizers,Vermicompost 5kg,1,400,150,135,Bluedart,2,Returned
GLM-11098,2026-04-20,Pune,Planters & Pots,Self-Watering Plastic Pot,2,220,90,129,Bluedart,3,Delivered
GLM-11099,2026-02-16,Pune,Organic Fertilizers,Vermicompost 5kg,1,400,150,132,Delhivery,2,Delivered
GLM-11100,2026-02-07,Kochi,Live Plants,Indoor Fern,1,350,120,59,Bluedart,2,Delivered
GLM-11101,2026-03-01,Pune,Gardening Tools,Ergonomic Hand Trowel,1,180,70,59,Shadowfax,7,Delivered
GLM-11102,2026-01-29,Hyderabad,Gardening Tools,Ergonomic Hand Trowel,3,180,70,43,Shadowfax,7,Delivered
GLM-11103,2026-02-16,Bengaluru,Live Plants,Bonsai Tree,1,1200,450,57,Delhivery,3,Delivered
GLM-11104,2026-01-26,Kochi,Organic Fertilizers,Neem Cake Powder 2kg,3,250,90,126,Delhivery,4,Delivered
GLM-11105,2026-01-04,Delhi NCR,Gardening Tools,Ergonomic Hand Trowel,2,180,70,57,Delhivery,4,Delivered
GLM-11106,2026-02-23,Kochi,Live Plants,Bonsai Tree,1,1200,450,77,Shadowfax,8,Delivered
GLM-11107,2026-02-18,Pune,Planters & Pots,Ceramic Mandala Pot,1,800,320,136,Shadowfax,8,Delivered
GLM-11108,2026-05-02,Pune,Organic Fertilizers,Vermicompost 5kg,1,400,150,168,Delhivery,4,Delivered
GLM-11109,2026-05-24,Chennai,Gardening Tools,Ergonomic Hand Trowel,1,180,70,66,Bluedart,2,Delivered
GLM-11110,2026-05-15,Bengaluru,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,156,Bluedart,2,Delivered
GLM-11111,2026-01-16,Pune,Planters & Pots,Terracotta Clay Pot Set,1,500,200,138,Shadowfax,4,Delivered
GLM-11112,2026-05-11,Kochi,Planters & Pots,Terracotta Clay Pot Set,1,500,200,126,Bluedart,1,Delivered
GLM-11113,2026-02-25,Bengaluru,Planters & Pots,Self-Watering Plastic Pot,2,220,90,104,Shadowfax,6,Delivered
GLM-11114,2026-03-17,Hyderabad,Live Plants,Indoor Fern,1,350,120,80,Shadowfax,5,Delivered
GLM-11115,2026-02-07,Hyderabad,Organic Fertilizers,Neem Cake Powder 2kg,2,250,90,172,Bluedart,3,Returned
GLM-11116,2026-02-23,Mumbai,Live Plants,Succulent Trio,1,450,150,75,Delhivery,4,Delivered
GLM-11117,2026-03-09,Delhi NCR,Planters & Pots,Self-Watering Plastic Pot,1,220,90,112,Bluedart,3,Delivered
GLM-11118,2026-02-26,Hyderabad,Organic Fertilizers,Neem Cake Powder 2kg,4,250,90,167,Shadowfax,8,Delivered
GLM-11119,2026-04-08,Hyderabad,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,171,Delhivery,3,Delivered
GLM-11120,2026-04-12,Delhi NCR,Planters & Pots,Ceramic Mandala Pot,2,800,320,120,Delhivery,4,Delivered
GLM-11121,2026-01-24,Kolkata,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,180,Bluedart,1,Delivered
GLM-11122,2026-02-16,Hyderabad,Live Plants,Succulent Trio,1,450,150,52,Bluedart,2,Delivered
GLM-11123,2026-01-18,Delhi NCR,Live Plants,Money Plant,1,250,80,73,Shadowfax,7,Delivered
GLM-11124,2026-02-05,Bengaluru,Live Plants,Money Plant,1,250,80,42,Bluedart,1,Delivered
GLM-11125,2026-02-03,Pune,Live Plants,Succulent Trio,1,450,150,40,Shadowfax,8,Delivered
GLM-11126,2026-01-28,Chennai,Live Plants,Indoor Fern,1,350,120,59,Shadowfax,7,Returned
GLM-11127,2026-03-26,Kolkata,Organic Fertilizers,Vermicompost 5kg,1,400,150,127,Shadowfax,6,Delivered
GLM-11128,2026-01-06,Bengaluru,Live Plants,Succulent Trio,1,450,150,54,Delhivery,3,Delivered
GLM-11129,2026-01-07,Pune,Planters & Pots,Terracotta Clay Pot Set,1,500,200,133,Shadowfax,6,Delivered
GLM-11130,2026-04-09,Mumbai,Planters & Pots,Ceramic Mandala Pot,4,800,320,108,Bluedart,1,Delivered
GLM-11131,2026-04-02,Mumbai,Gardening Tools,Premium Pruning Shears,1,650,260,51,Bluedart,1,Delivered
GLM-11132,2026-04-20,Chennai,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,138,Shadowfax,6,Delivered
GLM-11133,2026-03-31,Mumbai,Gardening Tools,Ergonomic Hand Trowel,1,180,70,49,Delhivery,2,Delivered
GLM-11134,2026-02-07,Chennai,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,147,Delhivery,2,Delivered
GLM-11135,2026-03-13,Delhi NCR,Live Plants,Succulent Trio,4,450,150,71,Bluedart,2,Delivered
GLM-11136,2026-04-19,Kolkata,Planters & Pots,Self-Watering Plastic Pot,2,220,90,131,Delhivery,3,Delivered
GLM-11137,2026-03-04,Kochi,Planters & Pots,Self-Watering Plastic Pot,1,220,90,104,Shadowfax,7,Delivered
GLM-11138,2026-04-09,Mumbai,Planters & Pots,Self-Watering Plastic Pot,1,220,90,105,Shadowfax,5,Delivered
GLM-11139,2026-04-03,Bengaluru,Organic Fertilizers,Vermicompost 5kg,1,400,150,123,Delhivery,3,Delivered
GLM-11140,2026-03-31,Chennai,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,172,Shadowfax,7,Delivered
GLM-11141,2026-02-27,Bengaluru,Organic Fertilizers,Vermicompost 5kg,3,400,150,121,Shadowfax,5,Delivered
GLM-11142,2026-04-19,Chennai,Live Plants,Bonsai Tree,1,1200,450,50,Bluedart,2,Delivered
GLM-11143,2026-01-08,Delhi NCR,Gardening Tools,Premium Pruning Shears,1,650,260,66,Bluedart,1,Delivered
GLM-11144,2026-02-08,Delhi NCR,Planters & Pots,Self-Watering Plastic Pot,1,220,90,136,Shadowfax,6,Delivered
GLM-11145,2026-03-28,Kolkata,Live Plants,Succulent Trio,1,450,150,51,Bluedart,3,Delivered
GLM-11146,2026-05-09,Delhi NCR,Live Plants,Money Plant,2,250,80,56,Shadowfax,7,Delivered
GLM-11147,2026-05-27,Hyderabad,Organic Fertilizers,Neem Cake Powder 2kg,3,250,90,180,Delhivery,2,Delivered
GLM-11148,2026-02-02,Pune,Planters & Pots,Self-Watering Plastic Pot,1,220,90,125,Delhivery,3,Delivered
GLM-11149,2026-01-20,Kolkata,Planters & Pots,Terracotta Clay Pot Set,1,500,200,113,Delhivery,5,Delivered
GLM-11150,2026-04-19,Pune,Gardening Tools,Premium Pruning Shears,1,650,260,58,Delhivery,4,Delivered
GLM-11151,2026-02-11,Mumbai,Live Plants,Indoor Fern,1,350,120,80,Delhivery,3,Delivered
GLM-11152,2026-01-09,Pune,Gardening Tools,Premium Pruning Shears,4,650,260,70,Shadowfax,4,Delivered
GLM-11153,2026-01-12,Bengaluru,Gardening Tools,Premium Pruning Shears,3,650,260,65,Bluedart,2,Delivered
GLM-11154,2026-05-09,Pune,Gardening Tools,Ergonomic Hand Trowel,2,180,70,61,Bluedart,3,Delivered
GLM-11155,2026-04-15,Mumbai,Organic Fertilizers,Vermicompost 5kg,1,400,150,174,Delhivery,5,Delivered
GLM-11156,2026-01-10,Hyderabad,Organic Fertilizers,Vermicompost 5kg,1,400,150,165,Bluedart,3,Delivered
GLM-11157,2026-03-01,Pune,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,158,Shadowfax,8,Returned
GLM-11158,2026-05-14,Chennai,Planters & Pots,Ceramic Mandala Pot,1,800,320,135,Delhivery,5,Delivered
GLM-11159,2026-04-10,Pune,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,151,Bluedart,3,Delivered
GLM-11160,2026-01-25,Bengaluru,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,140,Bluedart,2,Delivered
GLM-11161,2026-02-13,Hyderabad,Organic Fertilizers,Vermicompost 5kg,1,400,150,131,Delhivery,4,Delivered
GLM-11162,2026-04-28,Hyderabad,Planters & Pots,Terracotta Clay Pot Set,2,500,200,126,Delhivery,3,Delivered
GLM-11163,2026-05-05,Bengaluru,Gardening Tools,Ergonomic Hand Trowel,1,180,70,72,Shadowfax,5,Delivered
GLM-11164,2026-03-22,Chennai,Live Plants,Money Plant,1,250,80,43,Delhivery,2,Delivered
GLM-11165,2026-03-04,Bengaluru,Organic Fertilizers,Vermicompost 5kg,1,400,150,124,Bluedart,3,Delivered
GLM-11166,2026-02-27,Kochi,Planters & Pots,Self-Watering Plastic Pot,1,220,90,119,Delhivery,5,Delivered
GLM-11167,2026-01-28,Mumbai,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,141,Delhivery,5,Delivered
GLM-11168,2026-01-17,Chennai,Gardening Tools,Watering Can 5L,1,350,140,69,Shadowfax,7,Delivered
GLM-11169,2026-01-10,Delhi NCR,Planters & Pots,Ceramic Mandala Pot,1,800,320,139,Delhivery,2,Returned
GLM-11170,2026-04-08,Bengaluru,Gardening Tools,Ergonomic Hand Trowel,4,180,70,41,Bluedart,1,Delivered
GLM-11171,2026-04-19,Hyderabad,Gardening Tools,Watering Can 5L,1,350,140,45,Bluedart,1,Delivered
GLM-11172,2026-03-18,Kolkata,Planters & Pots,Self-Watering Plastic Pot,1,220,90,95,Delhivery,3,Delivered
GLM-11173,2026-04-20,Chennai,Gardening Tools,Premium Pruning Shears,1,650,260,50,Delhivery,5,Delivered
GLM-11174,2026-04-22,Chennai,Planters & Pots,Ceramic Mandala Pot,1,800,320,132,Shadowfax,5,Delivered
GLM-11175,2026-05-29,Delhi NCR,Gardening Tools,Watering Can 5L,4,350,140,69,Shadowfax,6,Delivered
GLM-11176,2026-02-07,Kolkata,Gardening Tools,Premium Pruning Shears,2,650,260,40,Shadowfax,7,Delivered
GLM-11177,2026-04-26,Delhi NCR,Planters & Pots,Self-Watering Plastic Pot,3,220,90,102,Bluedart,1,Delivered
GLM-11178,2026-04-18,Delhi NCR,Planters & Pots,Ceramic Mandala Pot,1,800,320,90,Bluedart,3,Delivered
GLM-11179,2026-04-05,Chennai,Live Plants,Succulent Trio,2,450,150,69,Shadowfax,4,Delivered
GLM-11180,2026-04-16,Kochi,Gardening Tools,Ergonomic Hand Trowel,2,180,70,51,Delhivery,4,Delivered
GLM-11181,2026-04-28,Kochi,Gardening Tools,Premium Pruning Shears,1,650,260,58,Bluedart,3,Delivered
GLM-11182,2026-04-22,Hyderabad,Live Plants,Bonsai Tree,2,1200,450,79,Bluedart,1,Delivered
GLM-11183,2026-04-16,Mumbai,Planters & Pots,Self-Watering Plastic Pot,2,220,90,122,Shadowfax,4,Delivered
GLM-11184,2026-05-29,Bengaluru,Gardening Tools,Ergonomic Hand Trowel,1,180,70,70,Delhivery,5,Delivered
GLM-11185,2026-02-01,Chennai,Planters & Pots,Terracotta Clay Pot Set,3,500,200,113,Shadowfax,7,Delivered
GLM-11186,2026-02-27,Hyderabad,Gardening Tools,Watering Can 5L,1,350,140,66,Delhivery,3,Delivered
GLM-11187,2026-01-09,Bengaluru,Live Plants,Indoor Fern,2,350,120,50,Shadowfax,8,Delivered
GLM-11188,2026-05-27,Kochi,Organic Fertilizers,Liquid Seaweed Extract,4,300,110,173,Bluedart,3,Delivered
GLM-11189,2026-01-14,Kochi,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,140,Shadowfax,5,Delivered
GLM-11190,2026-05-13,Delhi NCR,Planters & Pots,Ceramic Mandala Pot,1,800,320,126,Bluedart,3,Delivered
GLM-11191,2026-04-11,Hyderabad,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,160,Bluedart,1,Delivered
GLM-11192,2026-02-09,Bengaluru,Live Plants,Money Plant,1,250,80,80,Shadowfax,5,Returned
GLM-11193,2026-04-02,Delhi NCR,Organic Fertilizers,Liquid Seaweed Extract,2,300,110,135,Delhivery,3,Delivered
GLM-11194,2026-04-07,Hyderabad,Live Plants,Succulent Trio,1,450,150,77,Bluedart,3,Delivered
GLM-11195,2026-01-27,Mumbai,Planters & Pots,Self-Watering Plastic Pot,1,220,90,101,Bluedart,2,Delivered
GLM-11196,2026-01-24,Mumbai,Planters & Pots,Terracotta Clay Pot Set,3,500,200,140,Bluedart,2,Delivered
GLM-11197,2026-01-06,Kochi,Live Plants,Money Plant,3,250,80,64,Bluedart,1,Delivered
GLM-11198,2026-03-22,Kolkata,Organic Fertilizers,Vermicompost 5kg,1,400,150,158,Bluedart,3,Delivered
GLM-11199,2026-01-09,Mumbai,Gardening Tools,Ergonomic Hand Trowel,1,180,70,50,Shadowfax,8,Delivered
GLM-11200,2026-05-14,Hyderabad,Live Plants,Indoor Fern,1,350,120,49,Shadowfax,4,Delivered
GLM-11201,2026-02-25,Chennai,Live Plants,Indoor Fern,1,350,120,48,Bluedart,1,Delivered
GLM-11202,2026-03-10,Hyderabad,Planters & Pots,Ceramic Mandala Pot,3,800,320,121,Delhivery,4,Delivered
GLM-11203,2026-04-22,Kochi,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,126,Shadowfax,6,Delivered
GLM-11204,2026-05-30,Hyderabad,Organic Fertilizers,Vermicompost 5kg,3,400,150,147,Delhivery,5,Delivered
GLM-11205,2026-03-11,Chennai,Live Plants,Money Plant,1,250,80,80,Shadowfax,6,Delivered
GLM-11206,2026-01-17,Kolkata,Organic Fertilizers,Vermicompost 5kg,3,400,150,172,Delhivery,5,Delivered
GLM-11207,2026-05-16,Chennai,Planters & Pots,Ceramic Mandala Pot,1,800,320,112,Delhivery,5,Delivered
GLM-11208,2026-03-04,Mumbai,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,140,Bluedart,2,Delivered
GLM-11209,2026-01-03,Chennai,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,144,Delhivery,3,Delivered
GLM-11210,2026-03-14,Pune,Organic Fertilizers,Vermicompost 5kg,1,400,150,171,Shadowfax,8,Delivered
GLM-11211,2026-01-20,Kochi,Planters & Pots,Terracotta Clay Pot Set,2,500,200,121,Bluedart,1,Delivered
GLM-11212,2026-05-08,Bengaluru,Gardening Tools,Ergonomic Hand Trowel,1,180,70,77,Delhivery,3,Delivered
GLM-11213,2026-04-09,Pune,Live Plants,Succulent Trio,1,450,150,58,Shadowfax,4,Delivered
GLM-11214,2026-02-03,Kochi,Live Plants,Bonsai Tree,1,1200,450,66,Bluedart,1,Delivered
GLM-11215,2026-03-19,Hyderabad,Gardening Tools,Ergonomic Hand Trowel,1,180,70,43,Shadowfax,6,Delivered
GLM-11216,2026-04-11,Hyderabad,Planters & Pots,Terracotta Clay Pot Set,2,500,200,96,Bluedart,2,Delivered
GLM-11217,2026-01-08,Pune,Live Plants,Bonsai Tree,1,1200,450,45,Delhivery,5,Delivered
GLM-11218,2026-02-18,Chennai,Live Plants,Bonsai Tree,1,1200,450,59,Bluedart,1,Delivered
GLM-11219,2026-01-20,Hyderabad,Gardening Tools,Watering Can 5L,1,350,140,48,Delhivery,4,Delivered
GLM-11220,2026-05-30,Kolkata,Live Plants,Indoor Fern,1,350,120,66,Bluedart,3,Delivered
GLM-11221,2026-04-25,Mumbai,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,166,Delhivery,4,Delivered
GLM-11222,2026-05-04,Pune,Live Plants,Succulent Trio,2,450,150,55,Shadowfax,4,Delivered
GLM-11223,2026-02-22,Mumbai,Live Plants,Money Plant,1,250,80,64,Bluedart,3,Delivered
GLM-11224,2026-02-18,Kolkata,Live Plants,Succulent Trio,1,450,150,60,Shadowfax,8,Delivered
GLM-11225,2026-03-21,Kolkata,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,144,Bluedart,1,Delivered
GLM-11226,2026-04-26,Pune,Planters & Pots,Ceramic Mandala Pot,1,800,320,126,Delhivery,3,Delivered
GLM-11227,2026-01-27,Delhi NCR,Planters & Pots,Ceramic Mandala Pot,2,800,320,101,Bluedart,1,Delivered
GLM-11228,2026-03-10,Bengaluru,Planters & Pots,Self-Watering Plastic Pot,1,220,90,125,Delhivery,4,Delivered
GLM-11229,2026-01-22,Chennai,Planters & Pots,Ceramic Mandala Pot,1,800,320,93,Shadowfax,7,Delivered
GLM-11230,2026-04-23,Hyderabad,Gardening Tools,Premium Pruning Shears,1,650,260,52,Delhivery,5,Delivered
GLM-11231,2026-04-14,Delhi NCR,Gardening Tools,Watering Can 5L,1,350,140,43,Shadowfax,7,Delivered
GLM-11232,2026-03-05,Mumbai,Organic Fertilizers,Vermicompost 5kg,1,400,150,124,Bluedart,3,Delivered
GLM-11233,2026-05-17,Mumbai,Gardening Tools,Premium Pruning Shears,2,650,260,46,Shadowfax,7,Delivered
GLM-11234,2026-02-26,Hyderabad,Planters & Pots,Ceramic Mandala Pot,1,800,320,135,Bluedart,2,Delivered
GLM-11235,2026-03-15,Bengaluru,Live Plants,Indoor Fern,1,350,120,59,Shadowfax,8,Delivered
GLM-11236,2026-03-03,Delhi NCR,Gardening Tools,Watering Can 5L,1,350,140,49,Bluedart,2,Delivered
GLM-11237,2026-01-04,Kolkata,Planters & Pots,Terracotta Clay Pot Set,1,500,200,138,Delhivery,2,Delivered
GLM-11238,2026-01-03,Chennai,Planters & Pots,Self-Watering Plastic Pot,1,220,90,91,Bluedart,2,Delivered
GLM-11239,2026-05-26,Hyderabad,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,171,Bluedart,1,Delivered
GLM-11240,2026-03-27,Kolkata,Planters & Pots,Self-Watering Plastic Pot,1,220,90,106,Shadowfax,6,Delivered
GLM-11241,2026-04-04,Kolkata,Live Plants,Succulent Trio,1,450,150,73,Delhivery,5,Delivered
GLM-11242,2026-01-06,Delhi NCR,Planters & Pots,Ceramic Mandala Pot,1,800,320,105,Bluedart,2,Delivered
GLM-11243,2026-05-28,Kochi,Gardening Tools,Premium Pruning Shears,2,650,260,57,Bluedart,2,Delivered
GLM-11244,2026-05-20,Kolkata,Organic Fertilizers,Neem Cake Powder 2kg,3,250,90,146,Delhivery,4,Delivered
GLM-11245,2026-03-12,Hyderabad,Organic Fertilizers,Vermicompost 5kg,1,400,150,127,Shadowfax,6,Delivered
GLM-11246,2026-04-21,Kolkata,Gardening Tools,Ergonomic Hand Trowel,1,180,70,49,Bluedart,2,Delivered
GLM-11247,2026-04-30,Delhi NCR,Gardening Tools,Watering Can 5L,1,350,140,44,Bluedart,2,Delivered
GLM-11248,2026-03-17,Bengaluru,Planters & Pots,Ceramic Mandala Pot,1,800,320,109,Shadowfax,4,Delivered
GLM-11249,2026-01-02,Kochi,Gardening Tools,Watering Can 5L,2,350,140,58,Bluedart,2,Delivered
GLM-11250,2026-05-09,Delhi NCR,Live Plants,Succulent Trio,1,450,150,45,Shadowfax,5,Delivered
GLM-11251,2026-03-16,Pune,Live Plants,Money Plant,3,250,80,67,Bluedart,3,Delivered
GLM-11252,2026-04-13,Mumbai,Gardening Tools,Ergonomic Hand Trowel,1,180,70,60,Bluedart,3,Delivered
GLM-11253,2026-05-29,Delhi NCR,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,125,Shadowfax,5,Delivered
GLM-11254,2026-03-18,Kolkata,Organic Fertilizers,Neem Cake Powder 2kg,2,250,90,148,Delhivery,2,Delivered
GLM-11255,2026-03-22,Chennai,Planters & Pots,Terracotta Clay Pot Set,1,500,200,125,Delhivery,5,Delivered
GLM-11256,2026-01-07,Kochi,Live Plants,Indoor Fern,1,350,120,63,Delhivery,3,Delivered
GLM-11257,2026-02-02,Hyderabad,Live Plants,Money Plant,1,250,80,73,Shadowfax,4,Delivered
GLM-11258,2026-04-28,Bengaluru,Live Plants,Bonsai Tree,1,1200,450,46,Shadowfax,4,Delivered
GLM-11259,2026-03-16,Kolkata,Gardening Tools,Premium Pruning Shears,1,650,260,43,Shadowfax,8,Delivered
GLM-11260,2026-02-22,Delhi NCR,Planters & Pots,Ceramic Mandala Pot,1,800,320,109,Shadowfax,5,Delivered
GLM-11261,2026-01-02,Kolkata,Organic Fertilizers,Vermicompost 5kg,1,400,150,153,Bluedart,3,Delivered
GLM-11262,2026-01-25,Pune,Organic Fertilizers,Vermicompost 5kg,1,400,150,179,Shadowfax,7,Delivered
GLM-11263,2026-02-01,Hyderabad,Planters & Pots,Terracotta Clay Pot Set,4,500,200,129,Bluedart,3,Delivered
GLM-11264,2026-04-23,Mumbai,Planters & Pots,Ceramic Mandala Pot,1,800,320,132,Bluedart,1,Delivered
GLM-11265,2026-03-03,Delhi NCR,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,151,Delhivery,2,Delivered
GLM-11266,2026-04-05,Hyderabad,Planters & Pots,Terracotta Clay Pot Set,1,500,200,117,Bluedart,2,Delivered
GLM-11267,2026-02-07,Bengaluru,Gardening Tools,Ergonomic Hand Trowel,1,180,70,42,Delhivery,2,Delivered
GLM-11268,2026-04-24,Bengaluru,Gardening Tools,Premium Pruning Shears,1,650,260,50,Shadowfax,7,Delivered
GLM-11269,2026-04-02,Pune,Gardening Tools,Watering Can 5L,1,350,140,49,Shadowfax,4,Delivered
GLM-11270,2026-04-01,Chennai,Planters & Pots,Self-Watering Plastic Pot,2,220,90,132,Bluedart,2,Delivered
GLM-11271,2026-03-19,Kochi,Live Plants,Money Plant,1,250,80,72,Delhivery,3,Delivered
GLM-11272,2026-05-15,Hyderabad,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,173,Shadowfax,6,Delivered
GLM-11273,2026-04-14,Mumbai,Live Plants,Bonsai Tree,2,1200,450,46,Bluedart,1,Delivered
GLM-11274,2026-05-08,Kolkata,Gardening Tools,Premium Pruning Shears,4,650,260,51,Shadowfax,5,Delivered
GLM-11275,2026-04-09,Kochi,Live Plants,Bonsai Tree,1,1200,450,44,Bluedart,1,Delivered
GLM-11276,2026-04-24,Chennai,Live Plants,Indoor Fern,1,350,120,80,Shadowfax,7,Delivered
GLM-11277,2026-05-27,Pune,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,167,Shadowfax,6,Delivered
GLM-11278,2026-02-11,Kochi,Organic Fertilizers,Vermicompost 5kg,1,400,150,171,Shadowfax,4,Delivered
GLM-11279,2026-02-05,Bengaluru,Gardening Tools,Ergonomic Hand Trowel,1,180,70,73,Bluedart,2,Delivered
GLM-11280,2026-05-08,Pune,Organic Fertilizers,Liquid Seaweed Extract,2,300,110,177,Shadowfax,6,Delivered
GLM-11281,2026-05-24,Delhi NCR,Live Plants,Money Plant,1,250,80,48,Delhivery,2,Delivered
GLM-11282,2026-05-13,Hyderabad,Live Plants,Bonsai Tree,1,1200,450,41,Bluedart,3,Delivered
GLM-11283,2026-02-27,Hyderabad,Gardening Tools,Ergonomic Hand Trowel,2,180,70,44,Bluedart,1,Delivered
GLM-11284,2026-05-17,Pune,Gardening Tools,Ergonomic Hand Trowel,1,180,70,56,Shadowfax,4,Delivered
GLM-11285,2026-01-08,Bengaluru,Gardening Tools,Ergonomic Hand Trowel,1,180,70,75,Delhivery,2,Delivered
GLM-11286,2026-03-26,Bengaluru,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,168,Shadowfax,8,Delivered
GLM-11287,2026-01-10,Chennai,Live Plants,Money Plant,1,250,80,70,Shadowfax,4,Delivered
GLM-11288,2026-02-03,Hyderabad,Live Plants,Bonsai Tree,1,1200,450,67,Shadowfax,5,Delivered
GLM-11289,2026-05-03,Hyderabad,Organic Fertilizers,Vermicompost 5kg,3,400,150,175,Bluedart,1,Delivered
GLM-11290,2026-04-08,Bengaluru,Planters & Pots,Ceramic Mandala Pot,1,800,320,117,Delhivery,3,Delivered
GLM-11291,2026-05-21,Delhi NCR,Live Plants,Money Plant,1,250,80,61,Shadowfax,6,Delivered
GLM-11292,2026-04-22,Bengaluru,Organic Fertilizers,Vermicompost 5kg,1,400,150,168,Bluedart,1,Delivered
GLM-11293,2026-05-18,Bengaluru,Live Plants,Indoor Fern,2,350,120,51,Bluedart,1,Delivered
GLM-11294,2026-03-14,Bengaluru,Gardening Tools,Ergonomic Hand Trowel,1,180,70,65,Bluedart,2,Delivered
